,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVG_PURCHASE,MONTHLY_AVG_CASH_ADVANCE,PURCHASE_TO_LIMIT_RATIO,CASH_ADVANCE_TO_LIMIT_RATIO,BALANCE_TO_LIMIT_RATIO,KMeans_Cluster,Hierarchical_Cluster,Cluster,Cluster_Label
7262,26.864424,1.0,373.77,0.0,373.77,0.0,1.0,0.0,0.916667,0.0,0,12,7000.0,381.479704,160.260471,1.0,12,31.147499999999997,0.0,0.05338808741608341,0.0,0.003837226681902585,0,0,0,Inactive Users
7263,322.222745,0.666667,2522.03,2180.79,341.24,0.0,0.666667,0.666667,0.555556,0.0,0,18,9000.0,1898.185428,199.113916,0.4,9,280.22555555555556,0.0,0.2801944228419065,0.0,0.035798549605599375,0,0,0,Inactive Users
7264,1150.867752,1.0,108.0,0.0,108.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,98.195732,9448.613073,0.0,12,9.0,0.0,0.10789210789210789,0.0,1.149718033966034,1,0,1,Active Purchasers
7265,826.283578,1.0,2241.87,1941.55,300.32,0.0,1.0,0.833333,0.916667,0.0,0,45,2500.0,2578.745567,251.817368,0.0,12,186.8225,0.0,0.896389444222311,0.0,0.3303812786885246,0,1,0,Inactive Users
7266,564.02688,1.0,1007.4,941.82,65.58,0.0,0.5,0.5,0.083333,0.0,0,11,2000.0,506.930593,198.49507,0.0,12,83.95,0.0,0.503448275862069,0.0,0.28187250374812595,1,0,1,Active Purchasers
7267,120.307206,0.545455,653.95,653.95,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2500.0,1327.025412,195.935077,0.2,12,54.49583333333334,0.0,0.2614754098360656,0.0,0.04810364094362255,1,0,1,Active Purchasers
7268,32.71168,0.454545,350.0,0.0,350.0,0.0,0.416667,0.0,0.333333,0.0,0,6,3000.0,421.815239,178.406886,1.0,12,29.166666666666668,0.0,0.1166277907364212,0.0,0.010900259913362213,1,0,1,Active Purchasers
7269,133.797452,0.636364,2460.0,0.0,2460.0,0.0,0.583333,0.0,0.5,0.0,0,24,2500.0,3601.545344,131.732911,1.0,12,205.0,0.0,0.9836065573770492,0.0,0.05349758176729308,0,0,0,Inactive Users
7270,532.467828,1.0,3262.5,1186.74,2075.76,0.0,0.9,0.1,0.8,0.0,0,17,4500.0,2683.090485,177.053495,0.333333,10,326.25,0.0,0.7248389246834037,0.0,0.11829989513441459,0,0,0,Inactive Users
7271,799.274442,1.0,906.81,449.65,457.16,730.50642,0.916667,0.583333,0.75,0.083333,2,29,1000.0,1590.918593,1227.773229,0.083333,12,75.5675,60.875535000000006,0.9059040959040958,0.7297766433566434,0.7984759660339661,0,0,0,Inactive Users
7272,857.256959,0.909091,636.84,484.2,152.64,2224.941246,0.416667,0.166667,0.166667,0.5,11,7,3000.0,443.001353,301.273706,0.0,12,53.07,185.4117705,0.21220926357880707,0.741399948683772,0.28565710063312233,1,0,1,Active Purchasers
7273,4942.9272155,0.833333,2968.2,2968.2,0.0,7709.347455,0.166667,0.166667,0.0,0.166667,2,26,9000.0,3035.412729,3142.889196,0.0,6,494.7,1284.8912425,0.3297633596267081,0.8564989951116543,0.5491531180424397,3,2,3,High Value Customers
7274,34.775517,1.0,0.0,0.0,0.0,18.240626,0.0,0.0,0.0,0.083333,1,0,1500.0,1132.985402,146.997558,0.083333,12,0.0,1.5200521666666666,0.0,0.012152315789473683,0.023168232511658896,1,0,1,Active Purchasers
7275,25.99831,0.454545,398.57,111.24,287.33,0.0,0.333333,0.083333,0.25,0.0,0,4,2500.0,821.069037,132.906041,0.8,12,33.214166666666664,0.0,0.1593642542982807,0.0,0.010395165933626549,1,0,1,Active Purchasers
7276,4942.9272155,1.0,0.0,0.0,0.0,2045.731359,0.0,0.0,0.0,0.416667,14,0,6500.0,1573.751794,2135.483305,0.0,12,0.0,170.47761325000002,0.0,0.3146794891555146,0.7603333664820796,3,2,3,High Value Customers
7277,561.003319,1.0,11577.0,10975.0,602.0,875.58307,1.0,1.0,0.5,0.25,6,97,5500.0,12148.50351,188.413837,0.666667,12,964.75,72.96525583333333,2.1045264497364116,0.15916798218505726,0.1019820612615888,2,1,2,Cash Advance Users
7278,919.252125,1.0,1002.4,1002.4,0.0,196.076296,0.5,0.5,0.0,0.25,4,18,2000.0,173.632529,2541.357009,0.0,8,125.3,24.509537,0.5009495252373813,0.09798915342328836,0.4593963643178411,1,0,1,Active Purchasers
7279,3139.84354,0.636364,859.03,0.0,859.03,1360.869614,1.0,0.0,1.0,0.333333,21,31,9000.0,8655.727728,4234.428854,0.0,12,71.58583333333333,113.40580116666666,0.09543717364737252,0.15119093589601154,0.3488327452505277,3,2,3,High Value Customers
7280,1106.42635,1.0,0.0,0.0,0.0,639.271966,0.0,0.0,0.0,0.333333,5,0,2500.0,364.636263,263.85412,0.0,12,0.0,53.27266383333333,0.0,0.25560654378248704,0.4423935825669732,1,0,1,Active Purchasers
7281,611.327959,1.0,518.88,0.0,518.88,0.0,1.0,0.0,1.0,0.0,0,76,600.0,670.361848,861.197225,0.0,12,43.24,0.0,0.8633610648918469,0.0,1.0171846239600666,0,0,0,Inactive Users
7282,1205.024103,1.0,1247.43,0.0,1247.43,0.0,1.0,0.0,1.0,0.0,0,41,1000.0,1314.358147,2812.820485,0.0,12,103.9525,0.0,1.2461838161838164,0.0,1.2038202827172826,0,0,0,Inactive Users
7283,600.450838,1.0,351.88,104.78,247.1,445.263361,0.666667,0.25,0.5,0.583333,13,10,800.0,785.561972,378.370091,0.0,12,29.323333333333334,37.105280083333334,0.43930087390761546,0.5558843458177278,0.7496265143570536,1,0,1,Active Purchasers
7284,32.928594,1.0,337.0,0.0,337.0,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,398.157668,156.144868,0.5,12,28.083333333333332,0.0,0.13474610155937625,0.0,0.01316617113154738,0,0,0,Inactive Users
7285,35.862466,0.545455,361.49,361.49,0.0,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,625.790303,155.444689,0.5,11,32.86272727272728,0.0,0.2408327781479014,0.0,0.023892382411725515,1,0,1,Active Purchasers
7286,673.592238,1.0,2199.62,303.56,1896.06,0.0,1.0,0.25,1.0,0.0,0,32,3000.0,2377.36405,172.185143,0.0,12,183.30166666666665,0.0,0.7329623458847051,0.0,0.22445592735754746,0,0,0,Inactive Users
7287,1456.624844,1.0,53.9,0.0,53.9,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,330.888649,527.393837,0.0,12,4.491666666666666,0.0,0.03590939373750833,0.0,0.9704362718187874,1,0,1,Active Purchasers
7288,1254.480637,1.0,0.0,0.0,0.0,263.591009,0.0,0.0,0.0,0.083333,1,0,1500.0,684.225274,440.890884,0.0,12,0.0,21.965917416666667,0.0,0.1756102658227848,0.8357632491672218,1,0,1,Active Purchasers
7289,5.135703,0.181818,323.71,0.0,323.71,0.0,1.0,0.0,1.0,0.0,0,17,1500.0,219.996991,27.362336,0.083333,12,26.97583333333333,0.0,0.2156628914057295,0.0,0.0034215209860093275,0,0,0,Inactive Users
7290,706.327578,0.888889,169.54,169.54,0.0,1406.735573,0.333333,0.333333,0.0,0.888889,14,3,2500.0,302.97678,142.597254,0.0,9,18.837777777777777,156.30395255555555,0.06778888444622151,0.5624692415033986,0.2824180639744102,3,2,3,High Value Customers
7291,3610.883496,1.0,0.0,0.0,0.0,2791.511852,0.0,0.0,0.0,0.166667,8,0,4500.0,810.481966,944.5895,0.0,12,0.0,232.62598766666667,0.0,0.6201981453010442,0.8022402790491002,3,2,3,High Value Customers
7292,95.055337,1.0,133.45,16.8,116.65,437.390028,0.5,0.083333,0.333333,0.083333,1,6,2500.0,469.271786,160.662631,0.090909,12,11.120833333333332,36.449169,0.053358656537385044,0.17488605677728908,0.03800693202718912,1,0,1,Active Purchasers
7293,1242.886266,1.0,17.6,17.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,589.674674,472.763536,0.0,12,1.4666666666666668,0.0,0.004398900274931268,0.0,0.3106439055236191,1,0,1,Active Purchasers
7294,9.048773,0.909091,316.2,0.0,316.2,0.0,1.0,0.0,1.0,0.0,0,24,2000.0,391.398298,89.505939,0.6,12,26.349999999999998,0.0,0.15802098950524737,0.0,0.00452212543728136,0,0,0,Inactive Users
7295,169.892916,0.666667,973.5,973.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,2000.0,28.078586,41.457336,0.0,6,162.25,0.0,0.48650674662668664,0.0,0.0849040059970015,1,0,1,Active Purchasers
7296,1397.560022,1.0,0.0,0.0,0.0,869.402466,0.0,0.0,0.0,0.166667,2,0,2000.0,543.796511,405.832948,0.0,12,0.0,72.4502055,0.0,0.43448399100449775,0.6984307956021989,1,0,1,Active Purchasers
7297,1185.330971,1.0,0.0,0.0,0.0,1651.711638,0.0,0.0,0.0,0.5,21,0,3000.0,341.938368,367.00205,0.0,12,0.0,137.6426365,0.0,0.5503870836387871,0.3949786641119627,3,2,3,High Value Customers
7298,978.771066,1.0,905.04,545.12,359.92,0.0,0.666667,0.166667,0.666667,0.0,0,20,4000.0,392.482391,315.469998,0.0,12,75.42,0.0,0.22620344913771556,0.0,0.24463160859785055,0,0,0,Inactive Users
7299,283.691223,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,165.821773,252.47599,0.0,12,3.8041666666666667,0.0,0.0456043956043956,0.0,0.28340781518481517,1,0,1,Active Purchasers
7300,6.24762,0.272727,108.2,0.0,108.2,0.0,0.416667,0.0,0.416667,0.0,0,5,4500.0,0.0,312.343947,0.0,12,9.016666666666667,0.0,0.02403910242168407,0.0,0.0013880515441013108,1,0,1,Active Purchasers
7301,28.612828,1.0,208.0,0.0,208.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,253.537038,169.800871,0.0,12,17.333333333333332,0.0,0.06931022992335888,0.0,0.009534431189603466,0,0,0,Inactive Users
7302,677.778395,0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2,0,1500.0,1515.946459,143.812331,0.0,8,0.0,170.16334175,0.0,0.906933200532978,0.45155122918054635,1,0,1,Active Purchasers
7303,724.614301,0.909091,1534.71,431.4,1103.31,1363.547989,0.666667,0.416667,0.5,0.75,26,18,1700.0,1809.593702,283.938453,0.090909,12,127.8925,113.62899908333333,0.9022398589065256,0.8016155138154026,0.42599312228101116,3,2,3,High Value Customers
7304,59.797799,1.0,309.25,289.4,19.85,0.0,0.166667,0.166667,0.083333,0.0,0,8,2000.0,675.101601,425.907075,0.25,12,25.770833333333332,0.0,0.15454772613693155,0.0,0.02988395752123938,1,0,1,Active Purchasers
7305,42.653615,1.0,93.24,0.0,93.24,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,156.57819,95.992733,0.0,12,7.77,0.0,0.018644271145770844,0.0,0.008529017196560688,1,0,1,Active Purchasers
7306,284.43378,0.363636,212.92,0.0,212.92,0.0,0.833333,0.0,0.833333,0.0,0,15,1500.0,1202.791804,150.107024,0.0,12,17.743333333333332,0.0,0.1418520986009327,0.0,0.18949618920719521,0,0,0,Inactive Users
7307,1569.712031,1.0,375.92,375.92,0.0,38.237206,0.333333,0.333333,0.0,0.083333,2,6,1700.0,530.069186,1003.039654,0.0,12,31.326666666666668,3.1864338333333335,0.22099941211052324,0.022479251028806584,0.9228171845972957,1,0,1,Active Purchasers
7308,2130.050015,1.0,1044.2,835.96,208.24,0.0,1.0,0.7,0.7,0.0,0,26,6000.0,597.906134,422.543556,0.0,10,104.42,0.0,0.17400433261123147,0.0,0.35494917763706046,0,0,0,Inactive Users
7309,539.072205,1.0,240.51,128.64,111.87,0.0,1.0,0.25,0.916667,0.0,0,14,500.0,340.349133,570.446577,0.0,12,20.0425,0.0,0.48005988023952095,0.0,1.0759924251497006,0,0,0,Inactive Users
7310,31.872458,0.636364,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0,6,1500.0,778.621541,154.099558,1.0,12,32.833333333333336,0.0,0.262491672218521,0.0,0.021234149233844105,1,0,1,Active Purchasers
7311,209.026944,1.0,1520.76,657.19,863.57,0.0,0.916667,0.25,0.916667,0.0,0,24,3500.0,1771.078066,192.557306,0.166667,12,126.73,0.0,0.43437874892887746,0.0,0.05970492544987146,0,0,0,Inactive Users
7312,683.286191,1.0,706.08,706.08,0.0,0.0,0.916667,0.916667,0.0,0.0,0,13,1500.0,1847.90353,717.097215,0.0,12,58.84,0.0,0.47040639573617593,0.0,0.4552206469020653,0,1,0,Inactive Users
7313,457.07022,0.545455,1273.0,1273.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,2633.35913,148.635903,0.0,12,106.08333333333333,0.0,0.5089964014394243,0.0,0.18275498600559775,1,0,1,Active Purchasers
7314,13.440318,1.0,0.0,0.0,0.0,138.410148,0.0,0.0,0.0,0.125,1,0,1500.0,150.90008,18.958252,0.142857,8,0.0,17.3012685,0.0,0.09221195736175883,0.008954242504996669,1,0,1,Active Purchasers
7315,762.921161,1.0,1214.55,992.67,221.88,399.600567,0.333333,0.166667,0.25,0.25,4,14,1500.0,1579.200728,314.347243,0.083333,12,101.21249999999999,33.30004725,0.8091605596269154,0.2662228960692872,0.508275257161892,1,0,1,Active Purchasers
7316,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0,32,2500.0,153.124113,143.416453,0.083333,12,30.680000000000003,0.0,0.14720511795281888,0.0,0.027766173530587766,0,0,0,Inactive Users
7317,26.526741,0.875,135.31,0.0,135.31,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,93.853979,112.781199,0.8,8,16.91375,0.0,0.09014656895403064,0.0,0.017672712191872088,0,0,0,Inactive Users
7318,52.358663,0.454545,658.24,658.24,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,1609.331101,149.861526,0.0,12,54.85333333333333,0.0,0.1645188702824294,0.0,0.013086394151462134,1,0,1,Active Purchasers
7319,1144.128891,1.0,1373.27,688.15,685.12,1101.351331,1.0,1.0,0.833333,0.166667,4,30,4000.0,1705.162709,375.042212,0.0,12,114.43916666666667,91.77927758333334,0.34323169207698073,0.275269015496126,0.2859607325668583,0,0,0,Inactive Users
7320,399.50457,1.0,740.11,410.28,329.83,0.0,1.0,0.333333,1.0,0.0,0,33,1200.0,1379.683829,420.645913,0.0,12,61.67583333333334,0.0,0.6162447960033306,0.0,0.33264327227310575,0,0,0,Inactive Users
7321,71.431411,1.0,2068.41,0.0,2068.41,0.0,1.0,0.0,1.0,0.0,0,27,2500.0,1984.989648,59.522727,0.25,12,172.36749999999998,0.0,0.8270331867253098,0.0,0.02856113994402239,0,0,0,Inactive Users
7322,42.288669,1.0,313.36,0.0,313.36,0.0,0.666667,0.0,0.666667,0.0,0,8,2000.0,428.089548,189.922028,0.666667,12,26.113333333333333,0.0,0.1566016991504248,0.0,0.021133767616191904,0,0,0,Inactive Users
7323,528.324583,0.909091,0.0,0.0,0.0,2101.089889,0.0,0.0,0.0,0.416667,7,0,3000.0,1398.911214,167.442242,0.333333,12,0.0,175.09082408333333,0.0,0.7001299196934355,0.17604951116294568,1,2,1,Active Purchasers
7324,1609.514614,1.0,0.0,0.0,0.0,136.209339,0.0,0.0,0.0,0.083333,2,0,1700.0,277.622861,705.401828,0.0,12,0.0,11.35077825,0.0,0.08007603703703704,0.9462167042915931,1,0,1,Active Purchasers
7325,442.111046,1.0,671.36,0.0,671.36,777.528996,0.583333,0.0,0.5,0.083333,1,13,3000.0,63.199553,210.928816,0.0,12,55.946666666666665,64.794083,0.22371209596801067,0.25908996867710765,0.14732124158613796,1,0,1,Active Purchasers
7326,1075.032405,1.0,0.0,0.0,0.0,134.388107,0.0,0.0,0.0,0.25,6,0,1200.0,585.94084,262.139361,0.0,12,0.0,11.199008916666665,0.0,0.11189684179850125,0.8951144088259783,1,0,1,Active Purchasers
7327,24.660951,0.363636,0.0,0.0,0.0,398.729042,0.0,0.0,0.0,0.090909,1,0,500.0,757.357928,132.251286,0.5,11,0.0,36.24809472727273,0.0,0.7958663512974051,0.04922345508982036,1,0,1,Active Purchasers
7328,55.17712,0.8,532.64,0.0,532.64,0.0,0.8,0.0,0.7,0.0,0,8,2500.0,547.608958,136.197871,1.0,10,53.263999999999996,0.0,0.21297081167532986,0.0,0.02206202319072371,0,0,0,Inactive Users
7329,734.729977,0.727273,0.0,0.0,0.0,428.36939,0.0,0.0,0.0,0.083333,5,0,1200.0,1596.300157,179.245282,0.181818,12,0.0,35.697449166666665,0.0,0.35667726061615324,0.611765176519567,1,0,1,Active Purchasers
7330,2479.815703,1.0,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500.0,4586.498256,680.37248,0.0,12,484.3475,53.213642416666666,0.5534872869250548,0.06080979992381678,0.23615043357775453,0,1,0,Inactive Users
7331,112.702102,0.909091,1437.38,1437.38,0.0,0.0,0.583333,0.583333,0.0,0.0,0,17,2000.0,1469.057487,127.594194,1.0,12,119.78166666666668,0.0,0.7183308345827087,0.0,0.05632288955522239,0,1,0,Inactive Users
7332,3.513242,0.363636,48.04,0.0,48.04,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,140.940173,109.557678,0.6,12,4.003333333333333,0.0,0.03200532978014657,0.0,0.0023406009327115256,1,0,1,Active Purchasers
7333,2760.89889,0.9,0.0,0.0,0.0,4278.969301,0.0,0.0,0.0,0.6,11,0,7500.0,997.950103,750.602361,0.0,10,0.0,427.8969301,0.0,0.5704531797093721,0.36807077589654713,3,2,3,High Value Customers
7334,784.627873,1.0,641.0,641.0,0.0,913.146344,0.916667,0.916667,0.0,0.083333,1,12,1800.0,1657.991354,288.038151,0.0,12,53.416666666666664,76.09552866666667,0.3559133814547474,0.5070218456413104,0.4356623392559689,0,1,0,Inactive Users
7335,4071.993764,1.0,0.0,0.0,0.0,1541.393819,0.0,0.0,0.0,0.25,3,0,5000.0,1528.928247,1157.358718,0.0,12,0.0,128.44948491666665,0.0,0.3082171203759248,0.8142359056188762,1,2,1,Active Purchasers
7336,3616.393429,1.0,2459.18,30.0,2429.18,0.0,1.0,0.083333,1.0,0.0,0,194,5500.0,2203.05836,922.316357,0.0,12,204.93166666666664,0.0,0.44704235593528446,0.0,0.657406549536448,0,1,0,Inactive Users
7337,2971.600871,1.0,6513.38,4694.68,1818.7,0.0,0.916667,0.333333,0.833333,0.0,0,41,5000.0,4960.050608,1273.686277,0.0,12,542.7816666666666,0.0,1.3024155168966207,0.0,0.5942013339332134,2,1,2,Cash Advance Users
7338,677.403883,1.0,0.0,0.0,0.0,1149.411566,0.0,0.0,0.0,0.666667,8,0,1200.0,126.873568,125.922743,0.0,6,0.0,191.56859433333332,0.0,0.9570454338051624,0.5640332081598667,1,2,1,Active Purchasers
7339,1884.083078,1.0,31.66,0.0,31.66,493.377807,0.166667,0.0,0.166667,0.583333,14,2,2000.0,901.067057,547.826691,0.0,12,2.638333333333333,41.11481725,0.01582208895552224,0.24656562068965518,0.9415707536231883,1,2,1,Active Purchasers
7340,114.752318,1.0,387.12,0.0,387.12,0.0,1.0,0.0,0.916667,0.0,0,12,2500.0,981.332431,122.369566,0.181818,12,32.26,0.0,0.1547860855657737,0.0,0.04588257417033187,0,0,0,Inactive Users
7341,201.487515,1.0,1688.12,0.0,1688.12,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1641.148627,174.408798,1.0,12,140.67666666666665,0.0,0.42192451887028243,0.0,0.05035928892776806,0,0,0,Inactive Users
7342,299.531528,1.0,3473.11,1263.54,2209.57,0.0,1.0,0.583333,1.0,0.0,0,32,7500.0,3019.01839,184.243337,0.416667,12,289.42583333333334,0.0,0.4630195973870151,0.0,0.03993221277163045,0,0,0,Inactive Users
7343,146.616802,0.363636,0.0,0.0,0.0,614.430788,0.0,0.0,0.0,0.166667,2,0,1200.0,216.978003,173.047732,0.0,12,0.0,51.202565666666665,0.0,0.5115993238967527,0.12207893588676104,1,0,1,Active Purchasers
7344,2421.820915,0.666667,0.0,0.0,0.0,4045.770203,0.0,0.0,0.0,0.5,7,0,5000.0,334.730343,442.116227,0.0,6,0.0,674.2950338333334,0.0,0.8089922421515697,0.4842673295340931,3,2,3,High Value Customers
7345,1728.29571,1.0,673.8,0.0,673.8,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,727.421149,1751.732122,0.0,12,56.15,0.0,0.39611992945326274,0.0,1.016046860670194,0,0,0,Inactive Users
7346,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0,33,3400.0,274.26228,272.890448,0.0,12,58.68083333333333,0.0,0.2070479270802705,0.0,0.30433137900617463,0,0,0,Inactive Users
7347,14.869439,0.818182,391.68,0.0,391.68,0.0,0.833333,0.0,0.833333,0.0,0,10,1500.0,442.402951,157.621718,1.0,12,32.64,0.0,0.260946035976016,0.0,0.009906355096602265,0,0,0,Inactive Users
7348,842.103869,1.0,496.56,0.0,496.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,254.599294,467.881962,0.0,12,41.38,0.0,0.49606393606393606,0.0,0.8412626063936064,0,0,0,Inactive Users
7349,1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,77.991128,13916.7029,0.0,12,22.22,0.0,0.10661335465813673,0.0,0.7236773818472612,0,0,0,Inactive Users
7350,399.156352,1.0,2870.76,894.49,1976.27,0.0,1.0,0.583333,1.0,0.0,0,109,2500.0,3064.377023,187.846647,0.0,12,239.23000000000002,0.0,1.147844862055178,0.0,0.1595987013194722,0,0,0,Inactive Users
7351,193.050982,0.875,1337.1,1337.1,0.0,91.705707,0.875,0.875,0.0,0.125,1,13,10000.0,2067.611692,98.85433,0.5,8,167.1375,11.463213375,0.1336966303369663,0.009169653734626538,0.01930316788321168,0,0,0,Inactive Users
7352,1243.68657,1.0,221.72,0.0,221.72,1324.264801,0.916667,0.0,0.916667,0.333333,5,26,1700.0,2268.784133,554.297666,0.0,12,18.476666666666667,110.35540008333334,0.13034685479129923,0.7785213409758965,0.7311502469135803,0,0,0,Inactive Users
7353,135.418099,1.0,777.16,0.0,777.16,0.0,1.0,0.0,1.0,0.0,0,47,3000.0,601.471905,174.116193,0.0,12,64.76333333333334,0.0,0.25896701099633457,0.0,0.04512432489170277,0,0,0,Inactive Users
7354,19.587949,0.909091,299.77,0.0,299.77,0.0,1.0,0.0,1.0,0.0,0,16,2700.0,327.059511,133.485652,0.888889,12,24.980833333333333,0.0,0.11098482043687523,0.0,0.007252109959274342,0,0,0,Inactive Users
7355,745.368581,1.0,153.89,0.0,153.89,0.0,0.916667,0.0,0.916667,0.0,0,11,1700.0,500.110264,191.010274,0.0,12,12.824166666666665,0.0,0.09047031158142269,0.0,0.4381943450911228,0,0,0,Inactive Users
7356,274.305611,1.0,419.88,0.0,419.88,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,665.834636,185.135125,0.0,12,34.99,0.0,0.16788484606157536,0.0,0.10967837305077968,0,0,0,Inactive Users
7357,0.0,0.0,443.28,0.0,443.28,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,0.0,312.343947,0.0,12,36.94,0.0,0.14771076307897366,0.0,0.0,0,0,0,Inactive Users
7358,367.033521,1.0,567.75,567.75,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,600.0,484.20499,210.03677,0.0,12,47.3125,0.0,0.9446755407653911,0.0,0.610704693843594,0,0,0,Inactive Users
7359,475.301123,1.0,415.47,415.47,0.0,762.195411,0.166667,0.166667,0.0,0.25,3,2,7000.0,3965.150992,177.117122,0.0,12,34.6225,63.516284250000005,0.059344379374375096,0.10886950592772461,0.0678904617911727,1,0,1,Active Purchasers
7360,1865.271423,1.0,412.0,412.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,597.104874,666.876023,0.0,12,34.333333333333336,0.0,0.20589705147426288,0.0,0.9321696266866566,1,0,1,Active Purchasers
7361,1618.277656,1.0,3031.28,1616.35,1414.93,0.0,0.909091,0.909091,0.636364,0.0,0,52,3200.0,2513.922495,371.025272,0.0,11,275.5709090909091,0.0,0.9469790690409248,0.0,0.5055537819431427,0,1,0,Inactive Users
7362,36.57785,0.545455,561.48,0.0,561.48,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,891.708605,167.286067,1.0,12,46.79,0.0,0.18709763412195934,0.0,0.012188553815394867,0,0,0,Inactive Users
7363,443.558578,1.0,26.09,26.09,0.0,646.932676,0.083333,0.083333,0.0,0.5,16,4,1200.0,1218.866837,200.752923,0.083333,12,2.174166666666667,53.911056333333335,0.021723563696919235,0.5386616786011658,0.3693243780183181,1,2,1,Active Purchasers
7364,17.905235,0.363636,159.0,0.0,159.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4000.0,134.532028,61.971748,0.166667,12,13.25,0.0,0.03974006498375406,0.0,0.004475189952511872,1,0,1,Active Purchasers
7365,1514.885982,0.909091,928.06,834.3,93.76,0.0,0.909091,0.727273,0.818182,0.0,0,31,4500.0,2797.8913,469.817435,0.0,11,84.3690909090909,0.0,0.20618973561430792,0.0,0.33656653676960674,0,0,0,Inactive Users
7366,63.292505,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,520.936337,156.600058,0.166667,12,45.44833333333333,0.0,0.13631092226943264,0.0,0.015819171457135715,0,0,0,Inactive Users
7367,4135.663046,1.0,0.0,0.0,0.0,3168.34945,0.0,0.0,0.0,0.5,22,0,4500.0,1360.105727,1434.932593,0.0,12,0.0,264.02912083333337,0.0,0.7039212286158631,0.9188320475449899,3,2,3,High Value Customers
7368,129.881716,0.909091,672.0,0.0,672.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,775.413322,161.436088,0.0,12,56.0,0.0,0.44770153231179216,0.0,0.08653012391738842,0,0,0,Inactive Users
7369,228.107524,1.0,510.32,216.9,293.42,0.0,1.0,0.333333,1.0,0.0,0,23,5000.0,552.200643,182.025154,0.0,12,42.526666666666664,0.0,0.10204359128174365,0.0,0.045612382323535296,0,0,0,Inactive Users
7370,277.308988,1.0,1588.34,500.0,1088.34,0.0,0.916667,0.083333,0.916667,0.0,0,18,2500.0,1316.907062,217.35947,0.083333,12,132.36166666666665,0.0,0.6350819672131147,0.0,0.11087924350259896,0,0,0,Inactive Users
7371,20.920544,0.727273,392.96,0.0,392.96,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,324.004832,108.557891,0.5,12,32.74666666666666,0.0,0.09821544613846538,0.0,0.0052288287928017995,0,0,0,Inactive Users
7372,1462.74666,1.0,2400.37,2113.74,286.63,0.0,1.0,0.666667,1.0,0.0,0,34,1700.0,2893.730422,757.436645,0.0,12,200.03083333333333,0.0,1.4111522633744855,0.0,0.859933368606702,0,1,0,Inactive Users
7373,328.436912,0.727273,2738.82,2408.82,330.0,0.0,0.583333,0.333333,0.333333,0.0,0,31,1000.0,2339.534377,364.97283,0.5,12,228.235,0.0,2.736083916083916,0.0,0.3281088031968032,0,1,0,Inactive Users
7374,11.772828,0.272727,101.0,101.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,164.865563,168.403178,0.0,12,8.416666666666666,0.0,0.08409658617818484,0.0,0.009802521232306412,1,0,1,Active Purchasers
